date,revision,ticker,name
2011-01-01,2010-12-21,NVDA,Nvidia
2011-01-01,2010-12-21,ORLY,O'Reilly Auto Parts
2011-01-01,2010-12-21,ORCL,Oracle Corporation
2011-01-01,2010-12-21,PCAR,Paccar
2011-01-01,2010-12-21,PAYX,Paychex
2011-01-01,2010-12-21,PCLN,Priceline.com
2011-01-01,2010-12-21,QGEN,Qiagen
2011-01-01,2010-12-21,QCOM,Qualcomm
2011-01-01,2010-12-21,RIMM,Research In Motion
2011-01-01,2010-12-21,ROST,Ross Stores Inc.
2011-01-01,2010-12-21,SNDK,SanDisk
2011-01-01,2010-12-21,STX,Seagate Technology
2011-01-01,2010-12-21,SHLD,Sears Holdings Corporation
2011-01-01,2010-12-21,SIAL,Sigma-Aldrich
2011-01-01,2010-12-21,SPLS,Staples Inc.
2011-01-01,2010-12-21,SBUX,Starbucks
2011-01-01,2010-12-21,SRCL,Stericycle
2011-01-01,2010-12-21,SYMC,Symantec
2011-01-01,2010-12-21,TEVA,Teva Pharmaceutical Industries
2011-01-01,2010-12-21,URBN,Urban Outfitters
2011-01-01,2010-12-21,VRSN,VeriSign
2011-01-01,2010-12-21,VRTX,Vertex Pharmaceuticals
2011-01-01,2010-12-21,VMED,Virgin Media
2011-01-01,2010-12-21,VOD,Vodafone
2011-01-01,2010-12-21,WCRX,Warner Chilcott
2011-01-01,2010-12-21,WFMI,Whole Foods Market
2011-01-01,2010-12-21,WYNN,Wynn Resorts
2011-01-01,2010-12-21,XLNX,Xilinx
2011-01-01,2010-12-21,YHOO,Yahoo!
2011-04-01,2011-03-31,ATVI,Activision Blizzard
2011-04-01,2011-03-31,ADBE,Adobe Systems
2011-04-01,2011-03-31,AKAM,Akamai Technologies
2011-04-01,2011-03-31,ALTR,Altera
2011-04-01,2011-03-31,AMZN,Amazon.com
2011-04-01,2011-03-31,AMGN,Amgen
2011-04-01,2011-03-31,APOL,Apollo Group
2011-04-01,2011-03-31,AAPL,Apple Inc.
2011-04-01,2011-03-31,AMAT,Applied Materials
2011-04-01,2011-03-31,ADSK,Autodesk
2011-04-01,2011-03-31,ADP,Automatic Data Processing
2011-04-01,2011-03-31,BIDU,Baidu
2011-04-01,2011-03-31,BBBY,Bed Bath & Beyond
2011-04-01,2011-03-31,BIIB,Biogen Idec
2011-04-01,2011-03-31,BMC,BMC Software
2011-04-01,2011-03-31,BRCM,Broadcom
2011-04-01,2011-03-31,CHRW,C. H. Robinson Worldwide
2011-04-01,2011-03-31,CA,"CA, Inc."
2011-04-01,2011-03-31,CELG,Celgene
2011-04-01,2011-03-31,CEPH,Cephalon
2011-04-01,2011-03-31,CERN,Cerner
2011-04-01,2011-03-31,CHKP,Check Point
2011-04-01,2011-03-31,CSCO,Cisco Systems
2011-04-01,2011-03-31,CTXS,Citrix Systems
2011-04-01,2011-03-31,CTSH,Cognizant Technology Solutions
2011-04-01,2011-03-31,CMCSA,Comcast
2011-04-01,2011-03-31,COST,Costco
2011-04-01,2011-03-31,CTRP,Ctrip
2011-04-01,2011-03-31,DELL,Dell
2011-04-01,2011-03-31,XRAY,Dentsply
2011-04-01,2011-03-31,DTV,DirecTV
2011-04-01,2011-03-31,DLTR,Dollar Tree
2011-04-01,2011-03-31,EBAY,eBay
2011-04-01,2011-03-31,ERTS,Electronic Arts
2011-04-01,2011-03-31,EXPE,"Expedia, Inc."
2011-04-01,2011-03-31,EXPD,Expeditors International
2011-04-01,2011-03-31,ESRX,Express Scripts
2011-04-01,2011-03-31,FFIV,F5 Networks
2011-04-01,2011-03-31,FAST,Fastenal
2011-04-01,2011-03-31,FSLR,First Solar
2011-04-01,2011-03-31,FISV,Fiserv
2011-04-01,2011-03-31,FLEX,Flextronics
2011-04-01,2011-03-31,FLIR,FLIR Systems
2011-04-01,2011-03-31,GRMN,Garmin
2011-04-01,2011-03-31,GENZ,Genzyme
2011-04-01,2011-03-31,GILD,Gilead Sciences
2011-04-01,2011-03-31,GOOG,Google
2011-04-01,2011-03-31,HSIC,Henry Schein
2011-04-01,2011-03-31,ILMN,Illumina (company)
2011-04-01,2011-03-31,INFY,Infosys
2011-04-01,2011-03-31,INTC,Intel Corporation
2011-04-01,2011-03-31,INTU,Intuit
2011-04-01,2011-03-31,ISRG,Intuitive Surgical
2011-04-01,2011-03-31,JOYG,Joy Global
2011-04-01,2011-03-31,KLAC,KLA Tencor
2011-04-01,2011-03-31,LRCX,Lam Research
2011-04-01,2011-03-31,LINTA,Liberty Media
2011-04-01,2011-03-31,LIFE,Life Technologies
2011-04-01,2011-03-31,LLTC,Linear Technology
2011-04-01,2011-03-31,MRVL,Marvell Technology Group
2011-04-01,2011-03-31,MAT,Mattel
2011-04-01,2011-03-31,MXIM,Maxim Integrated Products
2011-04-01,2011-03-31,MCHP,Microchip Technology
2011-04-01,2011-03-31,MU,Micron Technology
2011-04-01,2011-03-31,MSFT,Microsoft
2011-04-01,2011-03-31,MICC,Millicom
2011-04-01,2011-03-31,MYL,Mylan
2011-04-01,2011-03-31,NTAP,NetApp
2011-04-01,2011-03-31,NFLX,Netflix
2011-04-01,2011-03-31,NWSA,News Corporation
2011-04-01,2011-03-31,NIHD,NII Holdings
2011-04-01,2011-03-31,NVDA,Nvidia
2011-04-01,2011-03-31,ORLY,O'Reilly Auto Parts
2011-04-01,2011-03-31,ORCL,Oracle Corporation
2011-04-01,2011-03-31,PCAR,Paccar
2011-04-01,2011-03-31,PAYX,Paychex
2011-04-01,2011-03-31,PCLN,Priceline.com
2011-04-01,2011-03-31,QGEN,Qiagen
2011-04-01,2011-03-31,QCOM,Qualcomm
2011-04-01,2011-03-31,RIMM,Research In Motion
2011-04-01,2011-03-31,ROST,Ross Stores Inc.
2011-04-01,2011-03-31,SNDK,SanDisk
2011-04-01,2011-03-31,STX,Seagate Technology
2011-04-01,2011-03-31,SHLD,Sears Holdings Corporation
2011-04-01,2011-03-31,SIAL,Sigma-Aldrich
2011-04-01,2011-03-31,SPLS,Staples Inc.
2011-04-01,2011-03-31,SBUX,Starbucks
2011-04-01,2011-03-31,SRCL,Stericycle
2011-04-01,2011-03-31,SYMC,Symantec
2011-04-01,2011-03-31,TEVA,Teva Pharmaceutical Industries
2011-04-01,2011-03-31,URBN,Urban Outfitters
2011-04-01,2011-03-31,VRSN,VeriSign
2011-04-01,2011-03-31,VRTX,Vertex Pharmaceuticals
2011-04-01,2011-03-31,VMED,Virgin Media
2011-04-01,2011-03-31,VOD,Vodafone
2011-04-01,2011-03-31,WCRX,Warner Chilcott
2011-04-01,2011-03-31,WFMI,Whole Foods Market
2011-04-01,2011-03-31,WYNN,Wynn Resorts
2011-04-01,2011-03-31,XLNX,Xilinx
2011-04-01,2011-03-31,YHOO,Yahoo!
2011-07-01,2011-06-24,ATVI,Activision Blizzard
2011-07-01,2011-06-24,ADBE,Adobe Systems
2011-07-01,2011-06-24,AKAM,Akamai Technologies
2011-07-01,2011-06-24,ALXN,Alexion Pharmaceuticals
2011-07-01,2011-06-24,ALTR,Altera
2011-07-01,2011-06-24,AMZN,Amazon.com
2011-07-01,2011-06-24,AMGN,Amgen
2011-07-01,2011-06-24,APOL,Apollo Group
2011-07-01,2011-06-24,AAPL,Apple Inc.
2011-07-01,2011-06-24,AMAT,Applied Materials
2011-07-01,2011-06-24,ADSK,Autodesk
2011-07-01,2011-06-24,ADP,Automatic Data Processing
2011-07-01,2011-06-24,BIDU,Baidu
2011-07-01,2011-06-24,BBBY,Bed Bath & Beyond
2011-07-01,2011-06-24,BIIB,Biogen Idec
2011-07-01,2011-06-24,BMC,BMC Software
2011-07-01,2011-06-24,BRCM,Broadcom
2011-07-01,2011-06-24,CHRW,C. H. Robinson Worldwide
2011-07-01,2011-06-24,CA,"CA, Inc."
2011-07-01,2011-06-24,CELG,Celgene
2011-07-01,2011-06-24,CEPH,Cephalon
2011-07-01,2011-06-24,CERN,Cerner
2011-07-01,2011-06-24,CHKP,Check Point
2011-07-01,2011-06-24,CSCO,Cisco Systems
2011-07-01,2011-06-24,CTXS,Citrix Systems
2011-07-01,2011-06-24,CTSH,Cognizant Technology Solutions
2011-07-01,2011-06-24,CMCSA,Comcast
2011-07-01,2011-06-24,COST,Costco
2011-07-01,2011-06-24,CTRP,Ctrip
2011-07-01,2011-06-24,DELL,Dell
2011-07-01,2011-06-24,XRAY,Dentsply
2011-07-01,2011-06-24,DTV,DirecTV
2011-07-01,2011-06-24,DLTR,Dollar Tree
2011-07-01,2011-06-24,EBAY,eBay
2011-07-01,2011-06-24,ERTS,Electronic Arts
2011-07-01,2011-06-24,EXPE,"Expedia, Inc."
2011-07-01,2011-06-24,EXPD,Expeditors International
2011-07-01,2011-06-24,ESRX,Express Scripts
2011-07-01,2011-06-24,FFIV,F5 Networks
2011-07-01,2011-06-24,FAST,Fastenal
2011-07-01,2011-06-24,FSLR,First Solar
2011-07-01,2011-06-24,FISV,Fiserv
2011-07-01,2011-06-24,FLEX,Flextronics
2011-07-01,2011-06-24,FLIR,FLIR Systems
2011-07-01,2011-06-24,GRMN,Garmin
2011-07-01,2011-06-24,GILD,Gilead Sciences
2011-07-01,2011-06-24,GOOG,Google
2011-07-01,2011-06-24,GMCR,Green Mountain Coffee Roasters
2011-07-01,2011-06-24,HSIC,Henry Schein
2011-07-01,2011-06-24,ILMN,Illumina (company)
2011-07-01,2011-06-24,INFY,Infosys
2011-07-01,2011-06-24,INTC,Intel Corporation
2011-07-01,2011-06-24,INTU,Intuit
2011-07-01,2011-06-24,ISRG,Intuitive Surgical
2011-07-01,2011-06-24,JOYG,Joy Global
2011-07-01,2011-06-24,KLAC,KLA Tencor
2011-07-01,2011-06-24,LRCX,Lam Research
2011-07-01,2011-06-24,LINTA,Liberty Media
2011-07-01,2011-06-24,LIFE,Life Technologies
2011-07-01,2011-06-24,LLTC,Linear Technology
2011-07-01,2011-06-24,MRVL,Marvell Technology Group
2011-07-01,2011-06-24,MAT,Mattel
2011-07-01,2011-06-24,MXIM,Maxim Integrated Products
2011-07-01,2011-06-24,MCHP,Microchip Technology
2011-07-01,2011-06-24,MU,Micron Technology
2011-07-01,2011-06-24,MSFT,Microsoft
2011-07-01,2011-06-24,MYL,Mylan
2011-07-01,2011-06-24,NTAP,NetApp
2011-07-01,2011-06-24,NFLX,Netflix
2011-07-01,2011-06-24,NWSA,News Corporation
2011-07-01,2011-06-24,NIHD,NII Holdings
2011-07-01,2011-06-24,NVDA,Nvidia
2011-07-01,2011-06-24,ORLY,O'Reilly Auto Parts
2011-07-01,2011-06-24,ORCL,Oracle Corporation
2011-07-01,2011-06-24,PCAR,Paccar
2011-07-01,2011-06-24,PAYX,Paychex
2011-07-01,2011-06-24,PCLN,Priceline.com
2011-07-01,2011-06-24,QGEN,Qiagen
2011-07-01,2011-06-24,QCOM,Qualcomm
2011-07-01,2011-06-24,RIMM,Research In Motion
2011-07-01,2011-06-24,ROST,Ross Stores Inc.
2011-07-01,2011-06-24,SNDK,SanDisk
2011-07-01,2011-06-24,STX,Seagate Technology
2011-07-01,2011-06-24,SHLD,Sears Holdings Corporation
2011-07-01,2011-06-24,SIAL,Sigma-Aldrich
2011-07-01,2011-06-24,SPLS,Staples Inc.
2011-07-01,2011-06-24,SBUX,Starbucks
2011-07-01,2011-06-24,SRCL,Stericycle
2011-07-01,2011-06-24,SYMC,Symantec
2011-07-01,2011-06-24,TEVA,Teva Pharmaceutical Industries
2011-07-01,2011-06-24,URBN,Urban Outfitters
2011-07-01,2011-06-24,VRSN,VeriSign
2011-07-01,2011-06-24,VRTX,Vertex Pharmaceuticals
2011-07-01,2011-06-24,VMED,Virgin Media
2011-07-01,2011-06-24,VOD,Vodafone
2011-07-01,2011-06-24,WCRX,Warner Chilcott
2011-07-01,2011-06-24,WFM,Whole Foods Market
2011-07-01,2011-06-24,WYNN,Wynn Resorts
2011-07-01,2011-06-24,XLNX,Xilinx
2011-07-01,2011-06-24,YHOO,Yahoo!
2011-10-01,2011-09-21,ATVI,Activision Blizzard
2011-10-01,2011-09-21,ADBE,Adobe Systems
2011-10-01,2011-09-21,AKAM,Akamai Technologies
2011-10-01,2011-09-21,ALXN,Alexion Pharmaceuticals
2011-10-01,2011-09-21,ALTR,Altera
2011-10-01,2011-09-21,AMZN,Amazon.com
2011-10-01,2011-09-21,AMGN,Amgen
2011-10-01,2011-09-21,APOL,Apollo Group
2011-10-01,2011-09-21,AAPL,Apple Inc.
2011-10-01,2011-09-21,AMAT,Applied Materials
2011-10-01,2011-09-21,ADSK,Autodesk
2011-10-01,2011-09-21,ADP,Automatic Data Processing
2011-10-01,2011-09-21,BIDU,Baidu
2011-10-01,2011-09-21,BBBY,Bed Bath & Beyond
2011-10-01,2011-09-21,BIIB,Biogen Idec
2011-10-01,2011-09-21,BMC,BMC Software
2011-10-01,2011-09-21,BRCM,Broadcom
2011-10-01,2011-09-21,CHRW,C. H. Robinson Worldwide
2011-10-01,2011-09-21,CA,"CA, Inc."
2011-10-01,2011-09-21,CELG,Celgene
2011-10-01,2011-09-21,CERN,Cerner
2011-10-01,2011-09-21,CHKP,Check Point
2011-10-01,2011-09-21,CSCO,Cisco Systems
2011-10-01,2011-09-21,CTXS,Citrix Systems
2011-10-01,2011-09-21,CTSH,Cognizant Technology Solutions
2011-10-01,2011-09-21,CMCSA,Comcast
2011-10-01,2011-09-21,COST,Costco
2011-10-01,2011-09-21,CTRP,Ctrip
2011-10-01,2011-09-21,DELL,Dell
2011-10-01,2011-09-21,XRAY,Dentsply
2011-10-01,2011-09-21,DTV,DirecTV
2011-10-01,2011-09-21,DLTR,Dollar Tree
2011-10-01,2011-09-21,EBAY,eBay
2011-10-01,2011-09-21,ERTS,Electronic Arts
2011-10-01,2011-09-21,EXPE,"Expedia, Inc."
2011-10-01,2011-09-21,EXPD,Expeditors International
2011-10-01,2011-09-21,ESRX,Express Scripts
2011-10-01,2011-09-21,FFIV,F5 Networks
2011-10-01,2011-09-21,FAST,Fastenal
2011-10-01,2011-09-21,FSLR,First Solar
2011-10-01,2011-09-21,FISV,Fiserv
2011-10-01,2011-09-21,FLEX,Flextronics
2011-10-01,2011-09-21,FLIR,FLIR Systems
2011-10-01,2011-09-21,GRMN,Garmin
2011-10-01,2011-09-21,GILD,Gilead Sciences
2011-10-01,2011-09-21,GOOG,Google
2011-10-01,2011-09-21,GMCR,Green Mountain Coffee Roasters
2011-10-01,2011-09-21,HSIC,Henry Schein
2011-10-01,2011-09-21,ILMN,Illumina (company)
2011-10-01,2011-09-21,INFY,Infosys
2011-10-01,2011-09-21,INTC,Intel Corporation
2011-10-01,2011-09-21,INTU,Intuit
2011-10-01,2011-09-21,ISRG,Intuitive Surgical
2011-10-01,2011-09-21,JOYG,Joy Global
2011-10-01,2011-09-21,KLAC,KLA Tencor
2011-10-01,2011-09-21,LRCX,Lam Research
2011-10-01,2011-09-21,LINTA,Liberty Media
2011-10-01,2011-09-21,LIFE,Life Technologies
2011-10-01,2011-09-21,LLTC,Linear Technology
2011-10-01,2011-09-21,MRVL,Marvell Technology Group
2011-10-01,2011-09-21,MAT,Mattel
2011-10-01,2011-09-21,MXIM,Maxim Integrated Products
2011-10-01,2011-09-21,MCHP,Microchip Technology
2011-10-01,2011-09-21,MU,Micron Technology
2011-10-01,2011-09-21,MSFT,Microsoft
2011-10-01,2011-09-21,MYL,Mylan
2011-10-01,2011-09-21,NTAP,NetApp
2011-10-01,2011-09-21,NFLX,Netflix
2011-10-01,2011-09-21,NWSA,News Corporation
2011-10-01,2011-09-21,NIHD,NII Holdings
2011-10-01,2011-09-21,NVDA,Nvidia
2011-10-01,2011-09-21,ORLY,O'Reilly Auto Parts
2011-10-01,2011-09-21,ORCL,Oracle Corporation
2011-10-01,2011-09-21,PCAR,Paccar
2011-10-01,2011-09-21,PAYX,Paychex
2011-10-01,2011-09-21,PCLN,Priceline.com
2011-10-01,2011-09-21,QGEN,Qiagen
2011-10-01,2011-09-21,QCOM,Qualcomm
2011-10-01,2011-09-21,RIMM,Research In Motion
2011-10-01,2011-09-21,ROST,Ross Stores Inc.
2011-10-01,2011-09-21,SNDK,SanDisk
2011-10-01,2011-09-21,STX,Seagate Technology
2011-10-01,2011-09-21,SHLD,Sears Holdings Corporation
2011-10-01,2011-09-21,SIAL,Sigma-Aldrich
2011-10-01,2011-09-21,SIRI,Sirius XM Radio
2011-10-01,2011-09-21,SPLS,Staples Inc.
2011-10-01,2011-09-21,SBUX,Starbucks
2011-10-01,2011-09-21,SRCL,Stericycle
2011-10-01,2011-09-21,SYMC,Symantec
2011-10-01,2011-09-21,TEVA,Teva Pharmaceutical Industries
2011-10-01,2011-09-21,URBN,Urban Outfitters
2011-10-01,2011-09-21,VRSN,VeriSign
2011-10-01,2011-09-21,VRTX,Vertex Pharmaceuticals
2011-10-01,2011-09-21,VMED,Virgin Media
2011-10-01,2011-09-21,VOD,Vodafone
2011-10-01,2011-09-21,WCRX,Warner Chilcott
2011-10-01,2011-09-21,WFM,Whole Foods Market
2011-10-01,2011-09-21,WYNN,Wynn Resorts
2011-10-01,2011-09-21,XLNX,Xilinx
2011-10-01,2011-09-21,YHOO,Yahoo!
2012-01-01,2011-12-28,ATVI,Activision Blizzard
2012-01-01,2011-12-28,ADBE,Adobe Systems
2012-01-01,2011-12-28,AKAM,Akamai Technologies
2012-01-01,2011-12-28,ALXN,Alexion Pharmaceuticals
2012-01-01,2011-12-28,ALTR,Altera
2012-01-01,2011-12-28,AMZN,Amazon.com
2012-01-01,2011-12-28,AMGN,Amgen
2012-01-01,2011-12-28,APOL,Apollo Group
2012-01-01,2011-12-28,AAPL,Apple Inc.
2012-01-01,2011-12-28,AMAT,Applied Materials
2012-01-01,2011-12-28,ADSK,Autodesk
2012-01-01,2011-12-28,ADP,Automatic Data Processing
2012-01-01,2011-12-28,AVGO,Avago Technologies
2012-01-01,2011-12-28,BIDU,Baidu
2012-01-01,2011-12-28,BBBY,Bed Bath & Beyond
2012-01-01,2011-12-28,BIIB,Biogen Idec
2012-01-01,2011-12-28,BMC,BMC Software
2012-01-01,2011-12-28,BRCM,Broadcom
2012-01-01,2011-12-28,CHRW,C. H. Robinson Worldwide
2012-01-01,2011-12-28,CA,"CA, Inc."
2012-01-01,2011-12-28,CELG,Celgene
2012-01-01,2011-12-28,CERN,Cerner
2012-01-01,2011-12-28,CHKP,Check Point
2012-01-01,2011-12-28,CSCO,Cisco Systems
2012-01-01,2011-12-28,CTXS,Citrix Systems
2012-01-01,2011-12-28,CTSH,Cognizant Technology Solutions
2012-01-01,2011-12-28,CMCSA,Comcast
2012-01-01,2011-12-28,COST,Costco
2012-01-01,2011-12-28,CTRP,Ctrip
2012-01-01,2011-12-28,DELL,Dell
2012-01-01,2011-12-28,XRAY,Dentsply
2012-01-01,2011-12-28,DTV,DirecTV
2012-01-01,2011-12-28,DLTR,Dollar Tree
2012-01-01,2011-12-28,EBAY,eBay
2012-01-01,2011-12-28,EA,Electronic Arts
2012-01-01,2011-12-28,EXPE,"Expedia, Inc."
2012-01-01,2011-12-28,EXPD,Expeditors International
2012-01-01,2011-12-28,ESRX,Express Scripts
2012-01-01,2011-12-28,FFIV,F5 Networks
2012-01-01,2011-12-28,FAST,Fastenal
2012-01-01,2011-12-28,FSLR,First Solar
2012-01-01,2011-12-28,FISV,Fiserv
2012-01-01,2011-12-28,FLEX,Flextronics
2012-01-01,2011-12-28,FOSL,"Fossil, Inc."
2012-01-01,2011-12-28,GRMN,Garmin
2012-01-01,2011-12-28,GILD,Gilead Sciences
2012-01-01,2011-12-28,GOOG,Google
2012-01-01,2011-12-28,GMCR,Green Mountain Coffee Roasters
2012-01-01,2011-12-28,HANS,Hansen Natural
2012-01-01,2011-12-28,HSIC,Henry Schein
2012-01-01,2011-12-28,INFY,Infosys
2012-01-01,2011-12-28,INTC,Intel Corporation
2012-01-01,2011-12-28,INTU,Intuit
2012-01-01,2011-12-28,ISRG,Intuitive Surgical
2012-01-01,2011-12-28,KLAC,KLA Tencor
2012-01-01,2011-12-28,LRCX,Lam Research
2012-01-01,2011-12-28,LINTA,Liberty Interactive
2012-01-01,2011-12-28,LIFE,Life Technologies
2012-01-01,2011-12-28,LLTC,Linear Technology
2012-01-01,2011-12-28,MRVL,Marvell Technology Group
2012-01-01,2011-12-28,MAT,Mattel
2012-01-01,2011-12-28,MXIM,Maxim Integrated Products
2012-01-01,2011-12-28,MCHP,Microchip Technology
2012-01-01,2011-12-28,MU,Micron Technology
2012-01-01,2011-12-28,MSFT,Microsoft
2012-01-01,2011-12-28,MYL,Mylan
2012-01-01,2011-12-28,NTAP,NetApp
2012-01-01,2011-12-28,NFLX,Netflix
2012-01-01,2011-12-28,NWSA,News Corporation
2012-01-01,2011-12-28,NUAN,Nuance Communications
2012-01-01,2011-12-28,NVDA,Nvidia
2012-01-01,2011-12-28,ORLY,O'Reilly Auto Parts
2012-01-01,2011-12-28,ORCL,Oracle Corporation
2012-01-01,2011-12-28,PCAR,Paccar
2012-01-01,2011-12-28,PAYX,Paychex
2012-01-01,2011-12-28,PRGO,Perrigo
2012-01-01,2011-12-28,PCLN,Priceline.com
2012-01-01,2011-12-28,QCOM,Qualcomm
2012-01-01,2011-12-28,GOLD,Randgold Resources
2012-01-01,2011-12-28,RIMM,Research In Motion
2012-01-01,2011-12-28,ROST,Ross Stores Inc.
2012-01-01,2011-12-28,SNDK,SanDisk
2012-01-01,2011-12-28,STX,Seagate Technology
2012-01-01,2011-12-28,SHLD,Sears Holdings Corporation
2012-01-01,2011-12-28,SIAL,Sigma-Aldrich
2012-01-01,2011-12-28,SIRI,Sirius XM Radio
2012-01-01,2011-12-28,SPLS,Staples Inc.
2012-01-01,2011-12-28,SBUX,Starbucks
2012-01-01,2011-12-28,SRCL,Stericycle
2012-01-01,2011-12-28,SYMC,Symantec
2012-01-01,2011-12-28,TEVA,Teva Pharmaceutical Industries
2012-01-01,2011-12-28,VRSN,VeriSign
2012-01-01,2011-12-28,VRTX,Vertex Pharmaceuticals
2012-01-01,2011-12-28,VMED,Virgin Media
2012-01-01,2011-12-28,VOD,Vodafone
2012-01-01,2011-12-28,WCRX,Warner Chilcott
2012-01-01,2011-12-28,WFM,Whole Foods Market
2012-01-01,2011-12-28,WYNN,Wynn Resorts
2012-01-01,2011-12-28,XLNX,Xilinx
2012-01-01,2011-12-28,YHOO,Yahoo!
2012-04-01,2012-03-25,ATVI,Activision Blizzard
2012-04-01,2012-03-25,ADBE,Adobe Systems
2012-04-01,2012-03-25,AKAM,Akamai Technologies
2012-04-01,2012-03-25,ALXN,Alexion Pharmaceuticals
2012-04-01,2012-03-25,ALTR,Altera
2012-04-01,2012-03-25,AMZN,Amazon.com
2012-04-01,2012-03-25,AMGN,Amgen
2012-04-01,2012-03-25,APOL,Apollo Group
2012-04-01,2012-03-25,AAPL,Apple Inc.
2012-04-01,2012-03-25,AMAT,Applied Materials
2012-04-01,2012-03-25,ADSK,Autodesk
2012-04-01,2012-03-25,ADP,Automatic Data Processing
2012-04-01,2012-03-25,AVGO,Avago Technologies
2012-04-01,2012-03-25,BIDU,Baidu
2012-04-01,2012-03-25,BBBY,Bed Bath & Beyond
2012-04-01,2012-03-25,BIIB,Biogen Idec
2012-04-01,2012-03-25,BMC,BMC Software
2012-04-01,2012-03-25,BRCM,Broadcom
2012-04-01,2012-03-25,CHRW,C. H. Robinson Worldwide
2012-04-01,2012-03-25,CA,"CA, Inc."
2012-04-01,2012-03-25,CELG,Celgene
2012-04-01,2012-03-25,CERN,Cerner
2012-04-01,2012-03-25,CHKP,Check Point
2012-04-01,2012-03-25,CSCO,Cisco Systems
2012-04-01,2012-03-25,CTXS,Citrix Systems
2012-04-01,2012-03-25,CTSH,Cognizant Technology Solutions
2012-04-01,2012-03-25,CMCSA,Comcast
2012-04-01,2012-03-25,COST,Costco
2012-04-01,2012-03-25,CTRP,Ctrip
2012-04-01,2012-03-25,DELL,Dell
2012-04-01,2012-03-25,XRAY,Dentsply
2012-04-01,2012-03-25,DTV,DirecTV
2012-04-01,2012-03-25,DLTR,Dollar Tree
2012-04-01,2012-03-25,EBAY,eBay
2012-04-01,2012-03-25,EA,Electronic Arts
2012-04-01,2012-03-25,EXPE,"Expedia, Inc."
2012-04-01,2012-03-25,EXPD,Expeditors International
2012-04-01,2012-03-25,ESRX,Express Scripts
2012-04-01,2012-03-25,FFIV,F5 Networks
2012-04-01,2012-03-25,FAST,Fastenal
2012-04-01,2012-03-25,FSLR,First Solar
2012-04-01,2012-03-25,FISV,Fiserv
2012-04-01,2012-03-25,FLEX,Flextronics
2012-04-01,2012-03-25,FOSL,"Fossil, Inc."
2012-04-01,2012-03-25,GRMN,Garmin
2012-04-01,2012-03-25,GILD,Gilead Sciences
2012-04-01,2012-03-25,GOOG,Google
2012-04-01,2012-03-25,GMCR,Green Mountain Coffee Roasters
2012-04-01,2012-03-25,HSIC,Henry Schein
2012-04-01,2012-03-25,INFY,Infosys
2012-04-01,2012-03-25,INTC,Intel Corporation
2012-04-01,2012-03-25,INTU,Intuit
2012-04-01,2012-03-25,ISRG,Intuitive Surgical
2012-04-01,2012-03-25,KLAC,KLA Tencor
2012-04-01,2012-03-25,LRCX,Lam Research
2012-04-01,2012-03-25,LINTA,Liberty Interactive
2012-04-01,2012-03-25,LIFE,Life Technologies
2012-04-01,2012-03-25,LLTC,Linear Technology
2012-04-01,2012-03-25,MRVL,Marvell Technology Group
2012-04-01,2012-03-25,MAT,Mattel
2012-04-01,2012-03-25,MXIM,Maxim Integrated Products
2012-04-01,2012-03-25,MCHP,Microchip Technology
2012-04-01,2012-03-25,MU,Micron Technology
2012-04-01,2012-03-25,MSFT,Microsoft
2012-04-01,2012-03-25,MNST,Monster Beverage
2012-04-01,2012-03-25,MYL,Mylan
2012-04-01,2012-03-25,NTAP,NetApp
2012-04-01,2012-03-25,NFLX,Netflix
2012-04-01,2012-03-25,NWSA,News Corporation
2012-04-01,2012-03-25,NUAN,Nuance Communications
2012-04-01,2012-03-25,NVDA,Nvidia
2012-04-01,2012-03-25,ORLY,O'Reilly Auto Parts
2012-04-01,2012-03-25,ORCL,Oracle Corporation
2012-04-01,2012-03-25,PCAR,Paccar
2012-04-01,2012-03-25,PAYX,Paychex
2012-04-01,2012-03-25,PRGO,Perrigo
2012-04-01,2012-03-25,PCLN,Priceline.com
2012-04-01,2012-03-25,QCOM,Qualcomm
2012-04-01,2012-03-25,GOLD,Randgold Resources
2012-04-01,2012-03-25,RIMM,Research In Motion
2012-04-01,2012-03-25,ROST,Ross Stores Inc.
2012-04-01,2012-03-25,SNDK,SanDisk
2012-04-01,2012-03-25,STX,Seagate Technology
2012-04-01,2012-03-25,SHLD,Sears Holdings Corporation
2012-04-01,2012-03-25,SIAL,Sigma-Aldrich
2012-04-01,2012-03-25,SIRI,Sirius XM Radio
2012-04-01,2012-03-25,SPLS,Staples Inc.
2012-04-01,2012-03-25,SBUX,Starbucks
2012-04-01,2012-03-25,SRCL,Stericycle
2012-04-01,2012-03-25,SYMC,Symantec
2012-04-01,2012-03-25,TEVA,Teva Pharmaceutical Industries
2012-04-01,2012-03-25,VRSN,VeriSign
2012-04-01,2012-03-25,VRTX,Vertex Pharmaceuticals
2012-04-01,2012-03-25,VMED,Virgin Media
2012-04-01,2012-03-25,VOD,Vodafone
2012-04-01,2012-03-25,WCRX,Warner Chilcott
2012-04-01,2012-03-25,WFM,Whole Foods Market
2012-04-01,2012-03-25,WYNN,Wynn Resorts
2012-04-01,2012-03-25,XLNX,Xilinx
2012-04-01,2012-03-25,YHOO,Yahoo!
2012-07-01,2012-06-21,ATVI,Activision Blizzard
2012-07-01,2012-06-21,ADBE,Adobe Systems
2012-07-01,2012-06-21,AKAM,Akamai Technologies
2012-07-01,2012-06-21,ALXN,Alexion Pharmaceuticals
